VWO    0.000179172   -0.000344628   -0.000176496    0.000110303    0.000178487
XHB    0.000130885   -0.00042673    -0.000218734    5.65759e-05    0.000218957
XLB    0.00018378    -0.000364568   -0.00018489     0.000121538    0.000189877
XLE    0.000284407   -0.00040142    -0.000208814    0.00013605     0.000210638
XLF    0.000161486   -0.000492451   -0.000252583    4.5497e-05     0.000253808
XLI    0.000129283   -0.000332317   -0.000170948    6.63333e-05    0.000172984
XLK    0.000112548   -0.000308488   -0.000160755    4.81269e-05    0.000162035
XLP    5.5185e-05    -0.000182401   -9.35959e-05    2.35011e-05    9.49121e-05
XLU    7.34228e-05   -0.000212046   -0.000110404    4.65607e-05    0.000112922
XLV    6.70974e-05   -0.000227577   -0.000112737    3.76462e-05    0.000119925
XLY    0.000108672   -0.000327749   -0.000168052    3.95474e-05    0.000170618
XME    0.000335854   -0.000509115   -0.000262606    0.000250557    0.000265391
XOP    0.000389661   -0.000469357   -0.00024228     0.000178891    0.000246035

:         USO            VGK            VNQ            VTI            VWO    :=
AGG   -6.89035e-06   -5.20022e-06   -7.33007e-06   -5.3502e-06    -9.61738e-06
DBC    0.000249744    0.000115361    7.52157e-05    7.87176e-05    0.000108801
DFE    0.000150671    0.000227153    0.000168736    0.00015378     0.000195057
DIA    0.000109968    0.0001837      0.00017271     0.000156436    0.00015912
DXJ    0.000115051    0.000177922    0.000146564    0.000139999    0.000156262
EEM    0.000220377    0.000310713    0.000276023    0.000243756    0.000311327
EFA    0.000166194    0.000266087    0.000209686    0.000190672    0.000219124
EWG    0.000180977    0.00029847     0.000224312    0.000206479    0.000238803
EWH    0.000147488    0.000227688    0.000215742    0.000184104    0.000237189
EWI    0.000199403    0.000328402    0.000246322    0.00021931     0.000260779
EWT    0.000143598    0.000226293    0.000205485    0.000178281    0.000242352
EWU    0.000178697    0.000270792    0.000214695    0.000191824    0.000219507
EWW    0.000183794    0.000257873    0.00024177     0.000204654    0.000252787
EWY    0.000197773    0.000290208    0.000266197    0.000227041    0.000295574
EWZ    0.000277603    0.000328908    0.000285751    0.000253972    0.000342309
EZU    0.000189089    0.000311385    0.000240855    0.00021371     0.000249839
FEZ    0.000193942    0.000321611    0.000244433    0.000219926    0.000254856
FXI    0.000211134    0.00030908     0.00028255     0.000246539    0.00032883
GDX    0.000224478    0.000179768    0.000138957    0.000118637    0.00017749
GLD    6.959e-05      2.78906e-05    1.53578e-05    7.51849e-06    3.32968e-05
IAU    6.91779e-05    2.67381e-05    1.32369e-05    6.42252e-06    3.20885e-05
IBB    9.20337e-05    0.000167464    0.000162692    0.000150832    0.000149323
ITB    0.000139207    0.000263095    0.000345338    0.00024088     0.000265622
IVV    0.000123511    0.000197067    0.000196524    0.000168684    0.000178542
IWD    0.00013518     0.000209212    0.000219983    0.000179343    0.000191699
IWM    0.000144226    0.00022945     0.00025653     0.00020094     0.000218439
IYR    0.000137015    0.000257821    0.000427145    0.000231314    0.000256164
KBE    0.000165508    0.000291264    0.000384738    0.000259468    0.000273981
KRE    0.00013852     0.000258101    0.000332349    0.000233038    0.000239604
LQD    1.62521e-06    1.08877e-05    3.96691e-06    6.48196e-06   -6.41387e-08
OIL    0.000507486    0.000185564    0.000117739    0.000129749    0.000179172
SDS   -0.000242891   -0.000382992   -0.000382083   -0.000327328   -0.000344628
SH    -0.000126543   -0.000198118   -0.000196555   -0.000168495   -0.000176496
SLV    0.000169337    0.000108185    7.11079e-05    6.35098e-05    0.000110303
SPY    0.000126362    0.000200668    0.000198126    0.000171462    0.000178487
USO    0.000499754    0.000182067    0.000119613    0.000127524    0.000175181
VGK    0.000182067    0.000300743    0.000226491    0.000202159    0.00024005
VNQ    0.000119613    0.000226491    0.000507123    0.000202354    0.000263641
VTI    0.000127524    0.000202159    0.000202354    0.000174409    0.000182541
VWO    0.000175181    0.00024005     0.000263641    0.000182541    0.0003381
XHB    0.000128081    0.000248011    0.000313902    0.000224484    0.00024416
XLB    0.000181357    0.000236495    0.000214105    0.000191876    0.000217363
XLE    0.000281469    0.000260181    0.000208078    0.000211508    0.000235867
XLF    0.000159505    0.000289429    0.000368236    0.000256034    0.00026945
XLI    0.000126605    0.000207395    0.000204097    0.000175199    0.000188099
XLK    0.000112287    0.000189272    0.000181655    0.000162246    0.000170432
XLP    5.53197e-05    0.000109956    0.000108487    9.33456e-05    9.96361e-05
XLU    7.30753e-05    0.000131039    0.000131412    0.000111143    0.00011712
XLV    6.48926e-05    0.000138751    0.00012165     0.000119729    0.000118095
XLY    0.000107826    0.000196859    0.000216588    0.000173473    0.000185457
XME    0.000331927    0.000339725    0.000310243    0.000272233    0.000336615
XOP    0.000385207    0.000306989    0.000245131    0.000251555    0.000282411

:         XHB            XLB            XLE            XLF            XLI    :=
AGG   -7.78839e-06   -5.59433e-06   -5.79413e-06   -1.28014e-05   -6.4431e-06
DBC    7.73267e-05    0.000117503    0.000164443    9.59938e-05    7.85687e-05
DFE    0.000195132    0.000186324    0.000201148    0.00022025     0.00016008
DIA    0.000194019    0.000170532    0.00018943     0.000228551    0.000160374
DXJ    0.00016442     0.000157755    0.000174491    0.000194312    0.000143012
EEM    0.000292089    0.000285857    0.000324523    0.000350001    0.000243268
EFA    0.000228119    0.000221132    0.000246953    0.000271934    0.000193949
EWG    0.000247599    0.000241625    0.000263972    0.000295124    0.000214594
EWH    0.00022005     0.00021176     0.000237656    0.000270216    0.000182971
EWI    0.0002756      0.000259492    0.000282891    0.00031378     0.000231554
EWT    0.000221877    0.000203662    0.000226611    0.000254503    0.000180577
EWU    0.00023075     0.000225513    0.000254293    0.000274993    0.000195894
EWW    0.000261396    0.000242973    0.000265497    0.000295014    0.000206729
EWY    0.000271013    0.000259796    0.000296046    0.000326164    0.00022866
EWZ    0.000299373    0.000323719    0.000367814    0.000352285    0.000254156
EZU    0.00026034     0.000248877    0.000273119    0.000309926    0.000220051
FEZ    0.000267003    0.000257243    0.000281352    0.000317013    0.000228042
FXI    0.000293701    0.000286187    0.000323405    0.000362428    0.00024509
GDX    0.000119496    0.000216281    0.000244817    0.000115535    0.000117553
GLD   -5.64983e-06    3.90109e-05    4.39672e-05   -1.34063e-05    7.35984e-06
IAU   -6.49037e-06    3.7356e-05     4.23464e-05   -1.53755e-05    6.54363e-06
IBB    0.000196671    0.000160624    0.000167376    0.00020014     0.000146253
ITB    0.000519369    0.00026142     0.000253565    0.00041375     0.000247568
IVV    0.000216977    0.000185537    0.000205584    0.00025247     0.000170335
IWD    0.000235264    0.000196373    0.000219671    0.000279851    0.000181163
IWM    0.000285162    0.000223161    0.000235313    0.000305188    0.00020432
IYR    0.000341552    0.000245195    0.000250436    0.000410441    0.000230427
KBE    0.000394591    0.000264837    0.000276331    0.000537245    0.0002595
KRE    0.000357067    0.000237225    0.000247405    0.000433588    0.00023585
LQD    5.40714e-06    5.74876e-06    9.12323e-06    5.71716e-06    3.25891e-06
OIL    0.000130885    0.00018378     0.000284407    0.000161486    0.000129283
SDS   -0.00042673    -0.000364568   -0.00040142    -0.000492451   -0.000332317
SH    -0.000218734   -0.00018489    -0.000208814   -0.000252583   -0.000170948
SLV    5.65759e-05    0.000121538    0.00013605     4.5497e-05     6.63333e-05
SPY    0.000218957    0.000189877    0.000210638    0.000253808    0.000172984
USO    0.000128081    0.000181357    0.000281469    0.000159505    0.000126605
VGK    0.000248011    0.000236495    0.000260181    0.000289429    0.000207395
VNQ    0.000313902    0.000214105    0.000208078    0.000368236    0.000204097
VTI    0.000224484    0.000191876    0.000211508    0.000256034    0.000175199
VWO    0.00024416     0.000217363    0.000235867    0.00026945     0.000188099
XHB    0.00049202     0.0002438      0.000235658    0.000372643    0.000234842
XLB    0.0002438      0.000274071    0.000263615    0.000266408    0.000204045
XLE    0.000235658    0.000263615    0.000364444    0.000279919    0.000209747
XLF    0.000372643    0.000266408    0.000279919    0.000522205    0.000254403
XLI    0.000234842    0.000204045    0.000209747    0.000254403    0.000202588
XLK    0.000201212    0.000175827    0.000189358    0.0002278      0.00016163
XLP    0.000116541    9.81798e-05    0.000105432    0.000130889    9.46008e-05
XLU    0.000120559    0.000120282    0.000145904    0.000142051    0.00010744
XLV    0.0001421      0.000127476    0.00013369     0.000159344    0.00011882
XLY    0.000257113    0.000186       0.000190339    0.000264308    0.000179661
XME    0.00034126     0.000382321    0.000423344    0.000369202    0.000284402
XOP    0.000286933    0.00032009     0.000447257    0.00032151     0.000248866

:         XLK            XLP            XLU            XLV            XLY    :=
AGG   -6.4898e-06    -3.53693e-06    1.48294e-06   -2.22536e-06   -8.97908e-06
DBC    6.74642e-05    3.26689e-05    4.79073e-05    4.06647e-05    6.45447e-05
DFE    0.000142012    8.3211e-05     9.88468e-05    0.000101814    0.00015133
DIA    0.000148588    8.92685e-05    0.000104862    0.000110152    0.000155491
DXJ    0.000132804    7.83727e-05    8.86533e-05    0.000102315    0.000136841
EEM    0.000232754    0.000130793    0.0001668      0.000156457    0.000234547
EFA    0.000179839    0.000104252    0.000127728    0.000129753    0.000184329
EWG    0.000196876    0.00011422     0.000135532    0.000142874    0.000202349
EWH    0.000178032    9.93254e-05    0.000122938    0.000121042    0.000180292
EWI    0.000204266    0.000122973    0.000142864    0.000142841    0.000212988
EWT    0.000176908    9.91389e-05    0.000120659    0.000103442    0.000173446
EWU    0.000181263    0.000104729    0.000127746    0.00013014     0.000185427
EWW    0.0001925      0.000112251    0.000138505    0.000133229    0.000201176
EWY    0.000219078    0.000126723    0.000159977    0.000147632    0.000219744
EWZ    0.000236913    0.000134751    0.000181556    0.00015674     0.000236557
EZU    0.000201349    0.000117366    0.000138793    0.000145916    0.000208825
FEZ    0.000206867    0.000121549    0.000144686    0.000152916    0.000214821
FXI    0.000237427    0.000131886    0.000166052    0.000161039    0.000237085
GDX    0.000104457    5.13811e-05    0.000101038    6.38455e-05    9.12261e-05
GLD    2.14606e-06   -9.45547e-07    1.28724e-05   -4.9556e-07    -5.22467e-06
IAU    9.70909e-07   -1.45677e-06    1.18938e-05   -1.51664e-06   -6.37849e-06
IBB    0.000138622    8.06374e-05    8.56388e-05    0.000140886    0.000149982
ITB    0.000212096    0.000123456    0.000129991    0.000150176    0.000276173
IVV    0.000158923    9.29417e-05    0.000109193    0.000116812    0.000169414
IWD    0.000163013    9.69889e-05    0.000117102    0.000122571    0.000177978
IWM    0.000185275    0.000104601    0.000119283    0.000135273    0.000206781
IYR    0.000208877    0.000121608    0.000149941    0.000138041    0.000247497
KBE    0.000224901    0.000126845    0.000131223    0.000157473    0.000269247
KRE    0.000204334    0.000117449    0.000123918    0.000149839    0.000242186
LQD    5.2876e-06     3.53164e-06    1.20899e-05    3.89918e-06    1.2516e-06
OIL    0.000112548    5.5185e-05     7.34228e-05    6.70974e-05    0.000108672
SDS   -0.000308488   -0.000182401   -0.000212046   -0.000227577   -0.000327749
SH    -0.000160755   -9.35959e-05   -0.000110404   -0.000112737   -0.000168052
SLV    4.81269e-05    2.35011e-05    4.65607e-05    3.76462e-05    3.95474e-05
SPY    0.000162035    9.49121e-05    0.000112922    0.000119925    0.000170618
USO    0.000112287    5.53197e-05    7.30753e-05    6.48926e-05    0.000107826
VGK    0.000189272    0.000109956    0.000131039    0.000138751    0.000196859
VNQ    0.000181655    0.000108487    0.000131412    0.00012165     0.000216588
VTI    0.000162246    9.33456e-05    0.000111143    0.000119729    0.000173473
VWO    0.000170432    9.96361e-05    0.00011712     0.000118095    0.000185457
XHB    0.000201212    0.000116541    0.000120559    0.0001421      0.000257113
XLB    0.000175827    9.81798e-05    0.000120282    0.000127476    0.000186
XLE    0.000189358    0.000105432    0.000145904    0.00013369     0.000190339
XLF    0.0002278      0.000130889    0.000142051    0.000159344    0.000264308
XLI    0.00016163     9.46008e-05    0.00010744     0.00011882     0.000179661
XLK    0.000178859    8.81753e-05    0.000101961    0.000107848    0.000162506
XLP    8.81753e-05    7.94092e-05    7.47502e-05    7.27721e-05    9.68244e-05
XLU    0.000101961    7.47502e-05    0.000141469    8.16455e-05    0.000102835
XLV    0.000107848    7.27721e-05    8.16455e-05    0.000122719    0.00011693
XLY    0.000162506    9.68244e-05    0.000102835    0.00011693     0.000207852
XME    0.000246136    0.000124567    0.000168792    0.000157517    0.000252899
XOP    0.000220365    0.000113792    0.000162205    0.000152842    0.000223972

:         XME            XOP         :=
AGG   -6.90268e-06   -4.98303e-06
DBC    0.000213515    0.000220092
DFE    0.000272543    0.000243338
DIA    0.000233942    0.00021674
DXJ    0.000213826    0.000209878
EEM    0.000436062    0.000382059
EFA    0.000318837    0.000289545
EWG    0.000342135    0.00030932
EWH    0.000312464    0.000274205
EWI    0.000367408    0.000336637
EWT    0.00031058     0.000260453
EWU    0.000326578    0.000298285
EWW    0.000359535    0.000317271
EWY    0.000399746    0.000350038
EWZ    0.000514128    0.00044587
EZU    0.000352838    0.000321132
FEZ    0.000361109    0.000329805
FXI    0.000430498    0.000374274
GDX    0.000466593    0.000314078
GLD    0.000106346    5.60187e-05
IAU    0.000103517    5.42318e-05
IBB    0.000213135    0.00020417
ITB    0.000369201    0.000310141
IVV    0.00026128     0.000240739
IWD    0.0002783      0.000260121
IWM    0.000327576    0.000291201
IYR    0.000354942    0.000289502
KBE    0.000365311    0.000325198
KRE    0.000322229    0.000296881
LQD    1.5689e-05     1.16326e-05
OIL    0.000335854    0.000389661
SDS   -0.000509115   -0.000469357
SH    -0.000262606   -0.00024228
SLV    0.000250557    0.000178891
SPY    0.000265391    0.000246035
USO    0.000331927    0.000385207
VGK    0.000339725    0.000306989
VNQ    0.000310243    0.000245131
VTI    0.000272233    0.000251555
VWO    0.000336615    0.000282411
XHB    0.00034126     0.000286933
XLB    0.000382321    0.00032009
XLE    0.000423344    0.000447257
XLF    0.000369202    0.00032151
XLI    0.000284402    0.000248866
XLK    0.000246136    0.000220365
XLP    0.000124567    0.000113792
XLU    0.000168792    0.000162205
XLV    0.000157517    0.000152842
XLY    0.000252899    0.000223972
XME    0.000733035    0.000546891
XOP    0.000546891    0.00063678
;

